img_id,image_name,img_height,img_width,img_ratio,image_path,mask_path,mosaic_idx,mosaic_position
378,zanzibar_4_27_08,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_08.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_08.png,116,down_left
379,zanzibar_4_07_16,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_07_16.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_07_16.png,75,down_right
380,zanzibar_4_17_10,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_17_10.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_17_10.png,295,
381,zanzibar_4_21_22,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_21_22.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_21_22.png,296,
382,zanzibar_4_14_07,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_14_07.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_14_07.png,297,
383,zanzibar_4_31_13,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_31_13.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_31_13.png,298,
384,zanzibar_4_23_35,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_23_35.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_23_35.png,48,down_left
385,zanzibar_4_42_21,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_42_21.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_42_21.png,299,
386,zanzibar_4_32_05,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_32_05.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_32_05.png,125,down_right
387,zanzibar_4_33_34,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_33_34.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_33_34.png,300,
388,zanzibar_4_28_19,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_28_19.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_28_19.png,301,
389,zanzibar_4_19_25,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_19_25.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_19_25.png,117,up_left
390,zanzibar_4_27_09,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_09.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_09.png,116,down_right
391,zanzibar_4_28_13,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_28_13.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_28_13.png,302,
392,zanzibar_4_20_27,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_20_27.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_20_27.png,89,down_left
393,zanzibar_4_31_22,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_31_22.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_31_22.png,52,down_left
394,zanzibar_4_09_26,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_09_26.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_09_26.png,303,
395,zanzibar_4_24_07,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_24_07.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_24_07.png,56,up_right
396,zanzibar_4_16_12,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_16_12.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_16_12.png,118,up_left
397,zanzibar_4_40_31,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_40_31.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_40_31.png,304,
398,zanzibar_4_15_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_15_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_15_23.png,40,up_right
399,zanzibar_4_22_15,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_22_15.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_22_15.png,305,
400,zanzibar_4_26_09,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_26_09.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_26_09.png,116,up_right
401,zanzibar_4_31_11,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_31_11.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_31_11.png,76,down_left
402,zanzibar_4_34_04,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_34_04.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_34_04.png,39,down_left
403,zanzibar_4_28_32,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_28_32.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_28_32.png,46,up_right
404,zanzibar_4_34_14,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_34_14.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_34_14.png,306,
405,zanzibar_4_19_26,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_19_26.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_19_26.png,117,up_right
406,zanzibar_4_03_11,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_03_11.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_03_11.png,82,down_right
407,zanzibar_4_01_16,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_01_16.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_01_16.png,57,up_left
408,zanzibar_4_33_19,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_33_19.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_33_19.png,307,
409,zanzibar_4_17_12,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_17_12.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_17_12.png,118,down_left
410,zanzibar_4_41_26,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_41_26.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_41_26.png,20,up_left
411,zanzibar_4_27_14,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_14.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_14.png,112,up_left
412,zanzibar_4_30_35,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_30_35.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_30_35.png,67,down_left
413,zanzibar_4_34_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_34_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_34_23.png,126,up_right
414,zanzibar_4_27_35,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_35.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_35.png,119,up_left
415,zanzibar_4_18_36,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_18_36.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_18_36.png,308,
416,zanzibar_4_10_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_10_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_10_23.png,120,down_left
417,zanzibar_4_28_36,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_28_36.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_28_36.png,119,down_right
418,zanzibar_4_41_30,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_41_30.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_41_30.png,32,up_right
419,zanzibar_4_19_30,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_19_30.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_19_30.png,121,up_left
420,zanzibar_4_05_13,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_05_13.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_05_13.png,122,up_left
421,zanzibar_4_13_13,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_13_13.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_13_13.png,1,up_left
422,zanzibar_4_07_30,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_07_30.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_07_30.png,309,
423,zanzibar_4_20_20,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_20_20.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_20_20.png,123,up_right
424,zanzibar_4_22_29,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_22_29.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_22_29.png,124,up_left
425,zanzibar_4_35_16,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_35_16.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_35_16.png,55,down_right
426,zanzibar_4_15_12,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_15_12.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_15_12.png,17,down_right
427,zanzibar_4_41_32,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_41_32.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_41_32.png,45,down_left
428,zanzibar_4_07_19,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_07_19.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_07_19.png,310,
429,zanzibar_4_17_15,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_17_15.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_17_15.png,64,down_right
430,zanzibar_4_40_16,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_40_16.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_40_16.png,311,
431,zanzibar_4_04_18,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_04_18.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_04_18.png,312,
432,zanzibar_4_29_17,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_29_17.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_29_17.png,313,
433,zanzibar_4_28_04,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_28_04.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_28_04.png,91,down_left
434,zanzibar_4_31_04,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_31_04.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_31_04.png,125,up_left
435,zanzibar_4_25_07,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_25_07.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_25_07.png,56,down_right
436,zanzibar_4_34_27,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_34_27.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_34_27.png,314,
437,zanzibar_4_07_20,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_07_20.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_07_20.png,315,
438,zanzibar_4_12_36,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_12_36.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_12_36.png,105,down_right
439,zanzibar_4_23_13,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_23_13.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_23_13.png,59,up_left
440,zanzibar_4_18_19,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_18_19.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_18_19.png,8,up_left
441,zanzibar_4_10_36,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_10_36.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_10_36.png,316,
442,zanzibar_4_27_02,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_02.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_02.png,317,
443,zanzibar_4_25_20,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_25_20.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_25_20.png,16,up_right
444,zanzibar_4_28_14,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_28_14.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_28_14.png,112,down_left
445,zanzibar_4_36_35,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_36_35.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_36_35.png,318,
446,zanzibar_4_11_26,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_11_26.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_11_26.png,319,
447,zanzibar_4_15_08,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_15_08.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_15_08.png,99,down_left
448,zanzibar_4_04_09,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_04_09.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_04_09.png,320,
449,zanzibar_4_34_13,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_34_13.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_34_13.png,321,
450,zanzibar_4_13_16,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_13_16.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_13_16.png,34,down_left
451,zanzibar_4_09_32,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_09_32.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_09_32.png,322,
452,zanzibar_4_27_06,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_06.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_06.png,137,down_left
453,zanzibar_4_32_14,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_32_14.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_32_14.png,58,up_right
454,zanzibar_4_43_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_43_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_43_23.png,70,down_left
455,zanzibar_4_30_18,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_30_18.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_30_18.png,323,
456,zanzibar_4_37_08,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_37_08.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_37_08.png,324,
457,zanzibar_4_29_07,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_29_07.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_29_07.png,100,down_right
458,zanzibar_4_20_13,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_20_13.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_20_13.png,19,down_left
459,zanzibar_4_01_11,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_01_11.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_01_11.png,325,
460,zanzibar_4_21_25,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_21_25.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_21_25.png,85,up_left
461,zanzibar_4_34_12,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_34_12.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_34_12.png,103,up_right
462,zanzibar_4_24_15,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_24_15.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_24_15.png,326,
463,zanzibar_4_25_34,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_25_34.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_25_34.png,3,down_left
464,zanzibar_4_37_10,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_37_10.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_37_10.png,139,down_right
465,zanzibar_4_13_25,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_13_25.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_13_25.png,18,down_left
466,zanzibar_4_27_30,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_30.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_30.png,23,down_left
467,zanzibar_4_27_36,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_36.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_36.png,119,up_right
468,zanzibar_4_11_06,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_11_06.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_11_06.png,87,up_right
469,zanzibar_4_40_15,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_40_15.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_40_15.png,327,
470,zanzibar_4_26_13,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_26_13.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_26_13.png,328,
471,zanzibar_4_27_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_23.png,329,
472,zanzibar_4_11_33,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_11_33.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_11_33.png,97,down_right
473,zanzibar_4_18_14,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_18_14.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_18_14.png,330,
474,zanzibar_4_08_34,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_08_34.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_08_34.png,25,down_left
475,zanzibar_4_32_12,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_32_12.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_32_12.png,331,
476,zanzibar_4_40_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_40_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_40_23.png,332,
477,zanzibar_4_11_31,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_11_31.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_11_31.png,333,
478,zanzibar_4_34_17,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_34_17.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_34_17.png,65,down_left
479,zanzibar_4_06_31,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_06_31.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_06_31.png,334,
480,zanzibar_4_29_26,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_29_26.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_29_26.png,335,
481,zanzibar_4_07_32,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_07_32.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_07_32.png,336,
482,zanzibar_4_31_28,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_31_28.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_31_28.png,110,up_right
483,zanzibar_4_35_22,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_35_22.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_35_22.png,126,down_left
484,zanzibar_4_26_08,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_26_08.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_26_08.png,116,up_left
485,zanzibar_4_08_07,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_08_07.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_08_07.png,337,
486,zanzibar_4_38_28,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_38_28.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_38_28.png,338,
487,zanzibar_4_17_19,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_17_19.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_17_19.png,339,
488,zanzibar_4_17_18,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_17_18.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_17_18.png,340,
489,zanzibar_4_14_32,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_14_32.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_14_32.png,29,up_left
490,zanzibar_4_10_24,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_10_24.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_10_24.png,120,down_right
491,zanzibar_4_20_31,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_20_31.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_20_31.png,121,down_right
492,zanzibar_4_08_20,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_08_20.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_08_20.png,90,up_right
493,zanzibar_4_16_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_16_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_16_23.png,40,down_right
494,zanzibar_4_25_12,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_25_12.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_25_12.png,73,down_right
495,zanzibar_4_15_11,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_15_11.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_15_11.png,17,down_left
496,zanzibar_4_39_15,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_39_15.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_39_15.png,341,
497,zanzibar_4_20_25,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_20_25.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_20_25.png,117,down_left
498,zanzibar_4_42_34,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_42_34.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_42_34.png,342,
499,zanzibar_4_24_25,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_24_25.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_24_25.png,343,
500,zanzibar_4_31_21,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_31_21.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_31_21.png,344,
501,zanzibar_4_05_29,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_05_29.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_05_29.png,114,up_left
502,zanzibar_4_38_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_38_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_38_23.png,345,
503,zanzibar_4_24_32,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_24_32.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_24_32.png,12,up_right
504,zanzibar_4_30_03,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_30_03.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_30_03.png,346,
505,zanzibar_4_19_18,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_19_18.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_19_18.png,347,
506,zanzibar_4_36_33,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_36_33.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_36_33.png,33,down_left
507,zanzibar_4_10_15,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_10_15.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_10_15.png,101,up_left
508,zanzibar_4_39_17,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_39_17.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_39_17.png,44,up_left
509,zanzibar_4_43_32,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_43_32.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_43_32.png,348,
510,zanzibar_4_40_22,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_40_22.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_40_22.png,349,
511,zanzibar_4_23_05,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_23_05.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_23_05.png,2,down_left
512,zanzibar_4_36_17,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_36_17.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_36_17.png,350,
513,zanzibar_4_25_17,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_25_17.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_25_17.png,351,
514,zanzibar_4_28_24,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_28_24.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_28_24.png,72,down_left
515,zanzibar_4_29_31,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_29_31.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_29_31.png,46,down_left
516,zanzibar_4_30_28,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_30_28.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_30_28.png,43,down_right
